uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,case_total
DPSRT009747,W,2010-01-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009753,W,2010-02-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00975F,W,2010-02-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00976B,W,2010-02-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009777,W,2010-02-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009783,W,2010-03-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00978F,W,2010-03-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT00979B,W,2010-03-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT0097A7,W,2010-03-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0097B3,W,2010-03-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0097BF,W,2010-04-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0097CB,W,2010-04-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0097D7,W,2010-04-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0097E3,W,2010-04-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0097EF,W,2010-05-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0097FB,W,2010-05-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009807,W,2010-05-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009813,W,2010-05-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00981F,W,2010-05-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT00982B,W,2010-06-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009837,W,2010-06-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009843,W,2010-06-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00984F,W,2010-06-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT00985B,W,2010-07-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009867,W,2010-07-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009873,W,2010-07-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00987F,W,2010-07-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT00988B,W,2010-08-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009897,W,2010-08-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0098A3,W,2010-08-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0098AF,W,2010-08-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT0098BB,W,2010-08-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT0098C7,W,2010-09-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0098D3,W,2010-09-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0098DF,W,2010-09-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT0098EB,W,2010-09-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT0098F7,W,2010-10-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009903,W,2010-10-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,33
DPSRT00990F,W,2010-10-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT00991B,W,2010-10-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT009927,W,2010-11-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009933,W,2010-11-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT00993F,W,2010-11-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,11
DPSRT00994B,W,2010-11-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009957,W,2010-11-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009963,W,2010-12-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT00996F,W,2010-12-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT00997B,W,2010-12-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009987,W,2010-12-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009993,W,2011-01-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT00999F,W,2011-01-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT0099AB,W,2011-01-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT0099B7,W,2011-01-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT0099C3,W,2011-01-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,21
DPSRT0099CF,W,2011-02-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT0099DB,W,2011-02-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT0099E7,W,2011-02-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT0099F3,W,2011-02-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT0099FF,W,2011-03-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009A0B,W,2011-03-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009A17,W,2011-03-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009A23,W,2011-03-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009A2F,W,2011-04-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009A3B,W,2011-04-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009A47,W,2011-04-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009A53,W,2011-04-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009A5F,W,2011-05-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009A6B,W,2011-05-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009A77,W,2011-05-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009A83,W,2011-05-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009A8F,W,2011-05-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009A9B,W,2011-06-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009AA7,W,2011-06-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009AB3,W,2011-06-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009ABF,W,2011-06-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT009ACB,W,2011-07-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,12
DPSRT009AD7,W,2011-07-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,18
DPSRT009AE3,W,2011-07-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,18
DPSRT009AEF,W,2011-07-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT009AFB,W,2011-08-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,12
DPSRT009B07,W,2011-08-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,32
DPSRT009B13,W,2011-08-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,27
DPSRT009B1F,W,2011-08-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,69
DPSRT009B2B,W,2011-08-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,121
DPSRT009B37,W,2011-09-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,189
DPSRT009B43,W,2011-09-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,113
DPSRT009B4F,W,2011-09-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,72
DPSRT009B5B,W,2011-09-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,51
DPSRT009B67,W,2011-10-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,37
DPSRT009B73,W,2011-10-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,39
DPSRT009B7F,W,2011-10-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,45
DPSRT009B8B,W,2011-10-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,30
DPSRT009B97,W,2011-10-31,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT009BA3,W,2011-11-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT009BAF,W,2011-11-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT009BBB,W,2011-11-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,10
DPSRT009BC7,W,2011-11-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,12
DPSRT009BD3,W,2011-12-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009BDF,W,2011-12-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,12
DPSRT009BEB,W,2011-12-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009BF7,W,2011-12-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT009C03,W,2012-01-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,19
DPSRT009C0F,W,2012-01-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,25
DPSRT009C1B,W,2012-01-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,16
DPSRT009C27,W,2012-01-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,56
DPSRT009C33,W,2012-01-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,51
DPSRT009C3F,W,2012-02-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,14
DPSRT009C4B,W,2012-02-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT009C57,W,2012-02-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009C63,W,2012-02-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,11
DPSRT009C6F,W,2012-03-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009C7B,W,2012-03-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009C87,W,2012-03-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009C93,W,2012-03-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009C9F,W,2012-04-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009CAB,W,2012-04-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009CB7,W,2012-04-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009CC3,W,2012-04-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009CCF,W,2012-04-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009CDB,W,2012-05-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009CE7,W,2012-05-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009CF3,W,2012-05-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009CFF,W,2012-05-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009D0B,W,2012-06-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009D17,W,2012-06-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009D23,W,2012-06-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009D2F,W,2012-06-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009D3B,W,2012-07-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009D47,W,2012-07-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009D53,W,2012-07-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,10
DPSRT009D5F,W,2012-07-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009D6B,W,2012-07-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009D77,W,2012-08-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,11
DPSRT009D83,W,2012-08-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT009D8F,W,2012-08-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009D9B,W,2012-08-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT009DA7,W,2012-09-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT009DB3,W,2012-09-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009DBF,W,2012-09-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT009DCB,W,2012-09-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,57
DPSRT009DD7,W,2012-10-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,84
DPSRT009DE3,W,2012-10-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,69
DPSRT009DEF,W,2012-10-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,79
DPSRT009DFB,W,2012-10-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,65
DPSRT009E07,W,2012-10-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,44
DPSRT009E13,W,2012-11-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,55
DPSRT009E1F,W,2012-11-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,32
DPSRT009E2B,W,2012-11-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009E37,W,2012-11-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009E43,W,2012-12-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009E4F,W,2012-12-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009E5B,W,2012-12-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009E67,W,2012-12-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009E73,W,2013-01-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009E7F,W,2013-01-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009E8B,W,2013-01-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009E97,W,2013-01-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009EA3,W,2013-02-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009EAF,W,2013-02-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009EBB,W,2013-02-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009EC7,W,2013-02-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009ED3,W,2013-03-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009EDF,W,2013-03-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009EEB,W,2013-03-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009EF7,W,2013-03-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009F03,W,2013-04-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009F0F,W,2013-04-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F1B,W,2013-04-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT009F27,W,2013-04-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F33,W,2013-04-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F3F,W,2013-05-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F4B,W,2013-05-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F57,W,2013-05-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F63,W,2013-05-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT009F6F,W,2013-06-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT009F7B,W,2013-06-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT009F87,W,2013-06-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT009F93,W,2013-06-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009F9F,W,2013-07-01,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT009FAB,W,2013-07-08,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009FB7,W,2013-07-15,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009FC3,W,2013-07-22,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009FCF,W,2013-07-29,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT009FDB,W,2013-08-05,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009FE7,W,2013-08-12,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,6
DPSRT009FF3,W,2013-08-19,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT009FFF,W,2013-08-26,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT00A00B,W,2013-09-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT00A017,W,2013-09-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT00A023,W,2013-09-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,10
DPSRT00A02F,W,2013-09-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,5
DPSRT00A03B,W,2013-09-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,7
DPSRT00A047,W,2013-10-07,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,10
DPSRT00A053,W,2013-10-14,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,44
DPSRT00A05F,W,2013-10-21,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,14
DPSRT00A06B,W,2013-10-28,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT00A077,W,2013-11-04,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT00A083,W,2013-11-11,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,14
DPSRT00A08F,W,2013-11-18,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,13
DPSRT00A09B,W,2013-11-25,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,9
DPSRT00A0A7,W,2013-12-02,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,8
DPSRT00A0B3,W,2013-12-09,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,4
DPSRT00A0BF,W,2013-12-16,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT00A0CB,W,2013-12-23,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A0D7,W,2013-12-30,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT00A0E3,W,2014-01-06,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A0EF,W,2014-01-13,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A0FB,W,2014-01-20,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT00A107,W,2014-01-27,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A113,W,2014-02-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,2
DPSRT00A11F,W,2014-02-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A12B,W,2014-02-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,3
DPSRT00A137,W,2014-02-24,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT00A143,W,2014-03-03,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
DPSRT00A14F,W,2014-03-10,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,1
DPSRT00A15B,W,2014-03-17,PIDSR-DOH,City-weekly_2008-2022,PH063022000,A27,LEPTOSPIROSIS,0
