uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,death_total
DPSAT0027B3,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0027B4,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0027B5,W,2019-09-02,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027B6,W,2019-09-09,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,6
DPSAT0027B7,W,2019-09-09,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT0027B8,W,2019-09-09,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT0027B9,W,2019-09-09,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT0027BA,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027BB,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0027BC,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT0027BD,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT0027BE,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,22
DPSAT0027BF,W,2019-09-16,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,2
DPSAT0027C0,W,2019-09-23,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0027C1,W,2019-09-23,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027C2,W,2019-09-23,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT0027C3,W,2019-09-23,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0027C4,W,2019-09-23,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT0027C5,W,2019-09-30,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT0027C6,W,2019-09-30,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT0027C7,W,2019-09-30,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0027C8,W,2019-09-30,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0027C9,W,2019-09-30,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,3
DPSAT0027CA,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0027CB,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT0027CC,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT0027CD,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT0027CE,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0027CF,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT0027D0,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT0027D1,W,2019-10-07,PSA,City-weekly_2019_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT0027D2,W,2019-10-14,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT0027D3,W,2019-10-14,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0027D4,W,2019-10-14,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0027D5,W,2019-10-21,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0027D6,W,2019-10-21,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0027D7,W,2019-10-21,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT0027D8,W,2019-10-21,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0027D9,W,2019-10-28,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0027DA,W,2019-10-28,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0027DB,W,2019-10-28,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT0027DC,W,2019-10-28,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,18
DPSAT0027DD,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT0027DE,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027DF,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT0027E0,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0027E1,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT0027E2,W,2019-11-04,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027E3,W,2019-11-11,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT0027E4,W,2019-11-11,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0027E5,W,2019-11-11,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0027E6,W,2019-11-11,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT0027E7,W,2019-11-11,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027E8,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027E9,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0027EA,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT0027EB,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0027EC,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0027ED,W,2019-11-18,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027EE,W,2019-11-25,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,3
DPSAT0027EF,W,2019-11-25,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT0027F0,W,2019-11-25,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT0027F1,W,2019-11-25,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0027F2,W,2019-11-25,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027F3,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT0027F4,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027F5,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT0027F6,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT0027F7,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT0027F8,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT0027F9,W,2019-12-02,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027FA,W,2019-12-09,PSA,City-weekly_2019_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0027FB,W,2019-12-09,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0027FC,W,2019-12-09,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT0027FD,W,2019-12-09,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT0027FE,W,2019-12-09,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT0027FF,W,2019-12-16,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,13
DPSAT002800,W,2019-12-16,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002801,W,2019-12-16,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002802,W,2019-12-16,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002803,W,2019-12-23,PSA,City-weekly_2019_deaths,PH063022000,E08-E14,DIABETES,16
DPSAT002804,W,2019-12-23,PSA,City-weekly_2019_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002805,W,2019-12-23,PSA,City-weekly_2019_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT002806,W,2019-12-23,PSA,City-weekly_2019_deaths,PH063022000,J45,ASTHMA,1
DPSAT002807,W,2020-01-01,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT002808,W,2020-01-01,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002809,W,2020-01-01,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00280A,W,2020-01-01,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT00280B,W,2020-01-01,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,3
DPSAT00280C,W,2020-01-06,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00280D,W,2020-01-06,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,11
DPSAT00280E,W,2020-01-06,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00280F,W,2020-01-06,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT002810,W,2020-01-13,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT002811,W,2020-01-13,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002812,W,2020-01-13,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002813,W,2020-01-13,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002814,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT002815,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002816,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002817,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002818,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002819,W,2020-01-20,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT00281A,W,2020-01-27,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT00281B,W,2020-01-27,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT00281C,W,2020-01-27,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00281D,W,2020-01-27,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT00281E,W,2020-01-27,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT00281F,W,2020-02-03,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002820,W,2020-02-03,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002821,W,2020-02-03,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002822,W,2020-02-03,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002823,W,2020-02-03,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002824,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,A82,RABIES,1
DPSAT002825,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT002826,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002827,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002828,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002829,W,2020-02-10,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT00282A,W,2020-02-17,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00282B,W,2020-02-17,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT00282C,W,2020-02-17,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT00282D,W,2020-02-17,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT00282E,W,2020-02-24,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT00282F,W,2020-02-24,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002830,W,2020-02-24,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002831,W,2020-02-24,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT002832,W,2020-02-24,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002833,W,2020-03-02,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002834,W,2020-03-02,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,10
DPSAT002835,W,2020-03-02,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002836,W,2020-03-02,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002837,W,2020-03-02,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002838,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002839,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,A82,RABIES,0
DPSAT00283A,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT00283B,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT00283C,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT00283D,W,2020-03-09,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT00283E,W,2020-03-16,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00283F,W,2020-03-16,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT002840,W,2020-03-16,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT002841,W,2020-03-16,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002842,W,2020-03-23,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002843,W,2020-03-23,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT002844,W,2020-03-23,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002845,W,2020-03-23,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,2
DPSAT002846,W,2020-03-30,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002847,W,2020-03-30,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT002848,W,2020-03-30,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT002849,W,2020-03-30,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT00284A,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT00284B,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT00284C,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT00284D,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT00284E,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00284F,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT002850,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT002851,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002852,W,2020-04-06,PSA,City-weekly_2020_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT002853,W,2020-04-13,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002854,W,2020-04-13,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,2
DPSAT002855,W,2020-04-20,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT002856,W,2020-04-20,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT002857,W,2020-04-20,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002858,W,2020-04-20,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002859,W,2020-04-27,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT00285A,W,2020-04-27,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT00285B,W,2020-04-27,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT00285C,W,2020-05-04,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT00285D,W,2020-05-04,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00285E,W,2020-05-04,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT00285F,W,2020-05-04,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002860,W,2020-05-11,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT002861,W,2020-05-11,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002862,W,2020-05-11,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT002863,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002864,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002865,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,A82,RABIES,1
DPSAT002866,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT002867,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT002868,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT002869,W,2020-05-18,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT00286A,W,2020-05-25,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00286B,W,2020-05-25,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT00286C,W,2020-05-25,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT00286D,W,2020-05-25,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,12
DPSAT00286E,W,2020-06-01,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00286F,W,2020-06-01,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002870,W,2020-06-01,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT002871,W,2020-06-01,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002872,W,2020-06-01,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002873,W,2020-06-08,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002874,W,2020-06-08,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002875,W,2020-06-08,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002876,W,2020-06-08,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT002877,W,2020-06-08,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002878,W,2020-06-15,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT002879,W,2020-06-15,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT00287A,W,2020-06-15,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT00287B,W,2020-06-15,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,2
DPSAT00287C,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,A00,CHOLERA,0
DPSAT00287D,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT00287E,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT00287F,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT002880,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT002881,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT002882,W,2020-06-22,PSA,City-weekly_2020_deaths,PH063022000,J45,ASTHMA,1
DPSAT002883,W,2020-06-29,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002884,W,2020-06-29,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,8
DPSAT002885,W,2020-06-29,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT002886,W,2020-06-29,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002887,W,2020-07-06,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT002888,W,2020-07-06,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT002889,W,2020-07-06,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT00288A,W,2020-07-06,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,4
DPSAT00288B,W,2020-07-13,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT00288C,W,2020-07-13,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00288D,W,2020-07-13,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT00288E,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT00288F,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002890,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT002891,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT002892,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT002893,W,2020-07-20,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT002894,W,2020-07-27,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT002895,W,2020-07-27,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT002896,W,2020-07-27,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT002897,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT002898,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,A82,RABIES,0
DPSAT002899,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT00289A,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT00289B,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT00289C,W,2020-08-03,PSA,City-weekly_2020_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
